date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2023-01-13,2023,0,,UTA,ORL,1592.98493632941,1351.70727573562,0.8770247539978788,0.12297524600212117,,,,,,,,,1558.38165493002,1411.92412335182,0.8163002749803496,0.18369972501965037,,,43,11,27
2023-01-13,2023,0,,LAC,DEN,1487.01237731608,1540.68819823246,0.5662735944575671,0.4337264055424329,,,,,,,,,1571.3780693988,1617.97973811094,0.5445182650465594,0.4554817349534406,,,84,51,68
2023-01-13,2023,0,,SAC,HOU,1415.15559662284,1340.86441589175,0.7317070378423444,0.26829296215765563,,,,,,,,,1461.09360041942,1310.46195320565,0.7814255747069839,0.21857442529301607,,,10,6,8
2023-01-14,2023,0,,MIA,MIL,1561.33548118567,1613.8530560769,0.5679104306571378,0.43208956934286225,,,,,,,,,1607.81907348563,1663.05798265143,0.5218372778126026,0.4781627221873974,,,92,48,70
2023-01-14,2023,0,,IND,MEM,1426.94347561342,1600.39810162253,0.3958376460810824,0.6041623539189176,,,,,,,,,1486.72896720649,1644.39631660517,0.32777391828232816,0.6722260817176718,,,74,28,51
2023-01-14,2023,0,,CHO,BOS,1474.92450461854,1653.48816401896,0.38882623227822555,0.6111737677217745,,,,,,,,,1529.52525544988,1687.59378540631,0.3847557104243531,0.6152442895756469,,,86,43,65
2023-01-14,2023,0,,TOR,ATL,1579.08023753931,1558.91146441864,0.6663554570998211,0.33364454290017886,,,,,,,,,1642.90485483387,1621.05116883744,0.6954752688604082,0.3045247311395918,,,91,22,57
2023-01-14,2023,0,,MIN,CLE,1497.98033720724,1573.41566881679,0.5352926112093617,0.46470738879063833,,,,,,,,,1544.47157442178,1604.39900912732,0.47202768491922753,0.5279723150807725,,,78,63,71
2023-01-14,2023,0,,UTA,PHI,1592.98493632941,1570.3814760203,0.6694640967352816,0.3305359032647184,,,,,,,,,1558.38165493002,1623.73008369955,0.5128960400162947,0.48710395998370526,,,83,49,66
2023-01-14,2023,0,,POR,DAL,1387.34352725025,1609.81950389289,0.3306983122927696,0.6693016877072304,,,,,,,,,1510.34373810444,1633.95477434757,0.43230603278584845,0.5676939672141516,,,77,61,69
2023-01-15,2023,0,,DET,NYK,1365.61227610501,1516.32777551931,0.42752852872623326,0.5724714712737667,,,,,,,,,1361.71882181958,1534.35015715691,0.37196270841454354,0.6280372915854564,,,28,28,28
2023-01-15,2023,0,,LAC,HOU,1487.01237731608,1340.86441589175,0.8048585027462175,0.1951414972537825,,,,,,,,,1571.3780693988,1310.46195320565,0.8735146453911747,0.12648535460882526,,,24,9,17
2023-01-15,2023,0,,CHI,GSW,1488.32041348243,1590.70168379663,0.4965731302042335,0.5034268697957665,,,,,,,,,1503.08987606809,1599.14209279813,0.47999262747204746,0.5200073725279526,,,71,67,69
2023-01-15,2023,0,,BRK,OKC,1510.03230257734,1382.39917562185,0.7875736603585815,0.21242633964141855,,,,,,,,,1577.19273700337,1392.52394949294,0.8169368400268892,0.18306315997311084,,,42,20,31
2023-01-15,2023,0,,SAS,SAC,1445.18120353507,1415.15559662284,0.6788490569018306,0.3211509430981694,,,,,,,,,1439.49337492458,1461.09360041942,0.5903700383882671,0.40962996161173293,,,30,32,31
2023-01-15,2023,0,,DEN,ORL,1540.68819823246,1351.70727573562,0.8407083364983425,0.15929166350165747,,,,,,,,,1617.97973811094,1411.92412335182,0.8634209092625452,0.13657909073745478,,,54,3,29
2023-01-15,2023,0,,POR,DAL,1387.34352725025,1609.81950389289,0.3306983122927696,0.6693016877072304,,,,,,,,,1510.34373810444,1633.95477434757,0.42517471560668896,0.574825284393311,,,77,60,69
2023-01-15,2023,0,,LAL,PHI,1405.20814940211,1570.3814760203,0.4072928853556529,0.5927071146443471,,,,,,,,,1442.0299798739,1623.73008369955,0.41532659279159656,0.5846734072084034,,,62,30,46
2023-01-16,2023,0,,CHO,BOS,1474.92450461854,1653.48816401896,0.38882623227822555,0.6111737677217745,,,,,,,,,1529.52525544988,1687.59378540631,0.3852234008101511,0.6147765991898488,,,86,50,68
2023-01-16,2023,0,,MIL,IND,1613.8530560769,1426.94347561342,0.8391050591632238,0.16089494083677625,,,,,,,,,1663.05798265143,1486.72896720649,0.8045171325855868,0.19548286741441323,,,77,19,48
2023-01-16,2023,0,,CLE,NOP,1573.41566881679,1569.74119977031,0.6449234476703899,0.3550765523296101,,,,,,,,,1604.39900912732,1578.38153590528,0.6391028706679192,0.36089712933208085,,,83,48,66
2023-01-16,2023,0,,NYK,TOR,1516.32777551931,1579.08023753931,0.5533990945250308,0.4466009054749692,,,,,,,,,1534.35015715691,1642.90485483387,0.3800448954290533,0.6199551045709467,,,82,58,70
2023-01-16,2023,0,,WAS,GSW,1426.39910406942,1590.70168379663,0.40850347106355667,0.5914965289364433,,,,,,,,,1458.51869824608,1599.14209279813,0.4712625870398223,0.5287374129601776,,,61,46,54
2023-01-16,2023,0,,ATL,MIA,1558.91146441864,1561.33548118567,0.6368440641691118,0.36315593583088823,,,,,,,,,1621.05116883744,1607.81907348563,0.6294431662695665,0.37055683373043347,,,89,58,74
2023-01-16,2023,0,,MIN,UTA,1497.98033720724,1592.98493632941,0.5071884644095206,0.4928115355904794,,,,,,,,,1544.47157442178,1558.38165493002,0.5995122673252109,0.4004877326747891,,,71,76,74
2023-01-16,2023,0,,MEM,PHO,1600.39810162253,1612.40439614113,0.6239932571913094,0.3760067428086906,,,,,,,,,1644.39631660517,1642.52373376523,0.6081604555725227,0.39183954442747726,,,93,13,53
2023-01-16,2023,0,,LAL,HOU,1405.20814940211,1340.86441589175,0.7203178065118417,0.27968219348815826,,,,,,,,,1442.0299798739,1310.46195320565,0.7640344024782325,0.2359655975217675,,,9,3,6
2023-01-17,2023,0,,MIL,TOR,1613.8530560769,1579.08023753931,0.6847773873158142,0.31522261268418583,,,,,,,,,1661.37746914966,1642.90485483387,0.6382949272833843,0.36170507271661567,,,94,17,56
2023-01-17,2023,0,,SAS,BRK,1445.18120353507,1510.03230257734,0.5504114698385753,0.44958853016142475,,,,,,,,,1439.49337492458,1577.19273700337,0.425880778753009,0.574119221246991,,,53,58,56
2023-01-17,2023,0,,DEN,POR,1540.68819823246,1387.34352725025,0.8112831148627319,0.18871688513726814,,,,,,,,,1617.97973811094,1510.34373810444,0.7905352559048257,0.20946474409517435,,,75,35,55
2023-01-17,2023,0,,LAC,PHI,1487.01237731608,1570.3814760203,0.5239155277429564,0.47608447225704364,,,,,,,,,1571.3780693988,1623.73008369955,0.5290168423555964,0.47098315764440357,,,85,67,76
2023-01-18,2023,0,,DAL,ATL,1609.81950389289,1558.91146441864,0.704474395489585,0.295525604510415,,,,,,,,,1633.95477434757,1621.05116883744,0.6152492519264996,0.3847507480735004,,,91,25,58
2023-01-18,2023,0,,NYK,WAS,1516.32777551931,1426.39910406942,0.7490058795564366,0.2509941204435634,,,,,,,,,1534.35015715691,1458.51869824608,0.7007119053351493,0.29928809466485073,,,48,54,51
2023-01-18,2023,0,,HOU,CHO,1340.86441589175,1474.92450461854,0.4511400138273911,0.5488599861726089,,,,,,,,,1310.46195320565,1529.52525544988,0.29539865803292625,0.7046013419670738,,,18,17,18
2023-01-18,2023,0,,NOP,MIA,1569.74119977031,1561.33548118567,0.6511353436728925,0.3488646563271075,,,,,,,,,1578.38153590528,1607.81907348563,0.5543104209742581,0.4456895790257419,,,84,67,76
2023-01-18,2023,0,,MEM,CLE,1600.39810162253,1573.41566881679,0.6750180177959474,0.3249819822040526,,,,,,,,,1644.39631660517,1604.39900912732,0.6615277128204977,0.3384722871795023,,,90,18,54
2023-01-18,2023,0,,OKC,IND,1382.39917562185,1426.94347561342,0.5791362617221988,0.4208637382778012,,,,,,,,,1392.52394949294,1486.72896720649,0.47606357624404616,0.5239364237559538,,,26,24,25
2023-01-18,2023,0,,UTA,LAC,1592.98493632941,1487.01237731608,0.7659663552059204,0.23403364479407962,,,,,,,,,1558.38165493002,1571.3780693988,0.690620642254433,0.309379357745567,,,76,62,69
2023-01-18,2023,0,,DEN,MIN,1540.68819823246,1497.98033720724,0.6945530610818964,0.3054469389181036,,,,,,,,,1617.97973811094,1544.47157442178,0.7017929125454034,0.29820708745459656,,,80,49,65
2023-01-18,2023,0,,LAL,SAC,1405.20814940211,1415.15559662284,0.6267698522628501,0.3732301477371499,,,,,,,,,1442.0299798739,1461.09360041942,0.5866838490547428,0.4133161509452572,,,30,26,28
2023-01-19,2023,1,,DET,CHI,1365.61227610501,1488.32041348243,0.3304025791155894,0.6695974208844107,,,,,,,,,1361.71882181958,1503.08987606809,0.3070819250872213,0.6929180749127787,,,23,21,22
2023-01-19,2023,0,,BOS,GSW,1653.48816401896,1590.70168379663,0.7185083023660777,0.28149169763392234,,,,,,,,,1687.59378540631,1599.14209279813,0.7116268900339736,0.2883731099660264,,,93,30,62
2023-01-19,2023,0,,MIN,TOR,1497.98033720724,1579.08023753931,0.5271726317216067,0.47282736827839333,,,,,,,,,1544.47157442178,1642.90485483387,0.40183527296153526,0.5981647270384647,,,83,55,69
2023-01-19,2023,0,,PHO,BRK,1612.40439614113,1510.03230257734,0.762230523252738,0.237769476747262,,,,,,,,,1642.52373376523,1577.19273700337,0.6948769308011535,0.30512306919884646,,,87,34,61
2023-01-19,2023,0,,POR,PHI,1387.34352725025,1570.3814760203,0.3827233596321702,0.6172766403678298,,,,,,,,,1510.34373810444,1623.73008369955,0.4382960584124499,0.5617039415875501,,,76,73,75
2023-01-20,2023,0,,ORL,NOP,1351.70727573562,1569.74119977031,0.33638230781284245,0.6636176921871575,,,,,,,,,1412.85304627029,1578.38153590528,0.3594442642862567,0.6405557357137432,,,47,24,36
2023-01-20,2023,0,,DAL,MIA,1609.81950389289,1561.33548118567,0.7015610937238485,0.29843890627615155,,,,,,,,,1633.95477434757,1607.81907348563,0.6441062540868026,0.35589374591319745,,,90,40,65
2023-01-20,2023,0,,ATL,NYK,1558.91146441864,1516.32777551931,0.694401397467539,0.30559860253246096,,,,,,,,,1621.05116883744,1534.35015715691,0.7227732959715215,0.2772267040284785,,,79,59,69
2023-01-20,2023,0,,CLE,GSW,1573.41566881679,1590.70168379663,0.6168359720830059,0.3831640279169941,,,,,,,,,1604.39900912732,1599.14209279813,0.6755017394058447,0.3244982605941553,,,86,43,65
2023-01-20,2023,0,,SAS,LAC,1445.18120353507,1487.01237731608,0.5829381794022132,0.41706182059778685,,,,,,,,,1439.49337492458,1571.3780693988,0.4298565850289263,0.5701434149710737,,,51,58,55
2023-01-20,2023,0,,DEN,IND,1540.68819823246,1426.94347561342,0.7738909434995221,0.22610905650047786,,,,,,,,,1617.97973811094,1486.72896720649,0.8095979518027632,0.19040204819723683,,,70,19,45
2023-01-20,2023,0,,UTA,BRK,1592.98493632941,1510.03230257734,0.7413812475282785,0.2586187524717215,,,,,,,,,1558.38165493002,1577.19273700337,0.6903093944257009,0.30969060557429906,,,76,55,66
2023-01-20,2023,0,,SAC,OKC,1415.15559662284,1382.39917562185,0.6822665058782843,0.3177334941217157,,,,,,,,,1461.09360041942,1392.52394949294,0.6975833145000044,0.30241668549999556,,,23,13,18
2023-01-20,2023,0,,LAL,MEM,1405.20814940211,1600.39810162253,0.3663384346200124,0.6336615653799875,,,,,,,,,1442.0299798739,1644.39631660517,0.33381536752882307,0.6661846324711769,,,66,13,40
2023-01-21,2023,0,,TOR,BOS,1579.08023753931,1653.48816401896,0.5367634881790381,0.4632365118209619,,,,,,,,,1642.90485483387,1687.59378540631,0.5379475068948237,0.46205249310517627,,,96,24,60
2023-01-21,2023,0,,WAS,ORL,1426.39910406942,1351.70727573562,0.7321595523902971,0.26784044760970294,,,,,,,,,1458.51869824608,1412.85304627029,0.7222673465451431,0.27773265345485687,,,25,7,16
2023-01-21,2023,0,,CLE,MIL,1573.41566881679,1613.8530560769,0.5848875017655731,0.41511249823442686,,,,,,,,,1604.39900912732,1659.07529398017,0.4677873013344152,0.5322126986655848,,,91,26,59
2023-01-21,2023,0,,ATL,CHO,1558.91146441864,1474.92450461854,0.7425212079364285,0.2574787920635715,,,,,,,,,1621.05116883744,1529.52525544988,0.6778181340377071,0.3221818659622929,,,78,57,68
2023-01-21,2023,0,,MIN,HOU,1497.98033720724,1340.86441589175,0.814584394931266,0.185415605068734,,,,,,,,,1544.47157442178,1310.46195320565,0.8621397508686066,0.1378602491313934,,,20,11,16
2023-01-21,2023,0,,PHO,IND,1612.40439614113,1426.94347561342,0.8379760220701149,0.1620239779298851,,,,,,,,,1642.52373376523,1486.72896720649,0.8381834125924469,0.16181658740755311,,,74,14,44
2023-01-21,2023,0,,SAC,PHI,1415.15559662284,1570.3814760203,0.42118622537720224,0.5788137746227977,,,,,,,,,1461.09360041942,1623.73008369955,0.3146639432942916,0.6853360567057084,,,67,39,53
2023-01-22,2023,0,,MIA,NOP,1561.33548118567,1569.74119977031,0.6288436064090462,0.37115639359095376,,,,,,,,,1607.81907348563,1578.38153590528,0.632493451628137,0.36750654837186303,,,84,64,74
2023-01-22,2023,0,,TOR,NYK,1579.08023753931,1516.32777551931,0.7184686943563128,0.2815313056436872,,,,,,,,,1642.90485483387,1534.35015715691,0.6906992453270663,0.3093007546729337,,,82,55,69
2023-01-22,2023,0,,DAL,LAC,1609.81950389289,1487.01237731608,0.7828887859481102,0.21711121405188982,,,,,,,,,1633.95477434757,1571.3780693988,0.689176453791208,0.31082354620879205,,,86,44,65
2023-01-22,2023,0,,DEN,OKC,1540.68819823246,1382.39917562185,0.815602166497391,0.18439783350260897,,,,,,,,,1617.97973811094,1392.52394949294,0.8811202210421664,0.11887977895783364,,,49,4,27
2023-01-22,2023,0,,PHO,MEM,1612.40439614113,1600.39810162253,0.6558286846401155,0.34417131535988454,,,,,,,,,1642.52373376523,1644.39631660517,0.5491593987355755,0.4508406012644245,,,93,17,55
2023-01-22,2023,0,,GSW,BRK,1590.70168379663,1510.03230257734,0.7388532013135554,0.26114679868644464,,,,,,,,,1599.14209279813,1577.19273700337,0.6173992590159982,0.38260074098400176,,,82,74,78
2023-01-22,2023,0,,POR,LAL,1387.34352725025,1405.20814940211,0.6160484503112342,0.38395154968876577,,,,,,,,,1510.34373810444,1442.0299798739,0.696853536957122,0.30314646304287796,,,41,47,44
2023-01-23,2023,0,,ORL,BOS,1351.70727573562,1653.48816401896,0.2383868158315762,0.7616131841684238,,,,,,,,,1412.85304627029,1687.59378540631,0.23859487278016206,0.7614051272198379,,,67,6,37
2023-01-23,2023,0,,DET,MIL,1365.61227610501,1613.8530560769,0.2987321569569917,0.7012678430430084,,,,,,,,,1361.71882181958,1659.07529398017,0.21296756217008678,0.7870324378299132,,,49,3,26
2023-01-23,2023,0,,HOU,MIN,1340.86441589175,1497.98033720724,0.4185361170497375,0.5814638829502625,,,,,,,,,1310.46195320565,1544.47157442178,0.2809791473803518,0.7190208526196482,,,20,26,23
2023-01-23,2023,0,,CHI,ATL,1488.32041348243,1558.91146441864,0.5422220888758333,0.45777791112416666,,,,,,,,,1503.08987606809,1621.05116883744,0.43116660187982525,0.5688333981201747,,,74,64,69
2023-01-23,2023,0,,UTA,CHO,1592.98493632941,1474.92450461854,0.7782085029012386,0.22179149709876145,,,,,,,,,1558.38165493002,1529.52525544988,0.7001136546220331,0.2998863453779669,,,68,54,61
2023-01-23,2023,0,,POR,SAS,1387.34352725025,1445.18120353507,0.5603803541462982,0.43961964585370183,,,,,,,,,1510.34373810444,1439.49337492458,0.6485046002151172,0.35149539978488276,,,40,65,53
2023-01-23,2023,0,,SAC,MEM,1415.15559662284,1600.39810162253,0.3797297856628096,0.6202702143371903,,,,,,,,,1461.09360041942,1644.39631660517,0.41098856766905145,0.5890114323309485,,,70,26,48
2023-01-24,2023,0,,IND,CHI,1426.94347561342,1488.32041348243,0.5553552172666755,0.44464478273332453,,,,,,,,,1486.72896720649,1503.08987606809,0.6380033648244404,0.3619966351755596,,,48,71,60
2023-01-24,2023,0,,NYK,CLE,1516.32777551931,1573.41566881679,0.5614433643496036,0.4385566356503964,,,,,,,,,1534.35015715691,1604.39900912732,0.5014832217908639,0.4985167782091361,,,77,69,73
2023-01-24,2023,0,,MIA,BOS,1561.33548118567,1653.48816401896,0.5112912772066669,0.4887087227933331,,,,,,,,,1607.81907348563,1687.59378540631,0.5546073232230454,0.4453926767769546,,,94,53,74
2023-01-24,2023,0,,NOP,DEN,1569.74119977031,1540.68819823246,0.6776272326552178,0.32237276734478215,,,,,,,,,1578.38153590528,1617.97973811094,0.54778972290284,0.45221027709716,,,85,41,63
2023-01-24,2023,0,,DAL,WAS,1609.81950389289,1426.39910406942,0.8363748790690284,0.1636251209309716,,,,,,,,,1633.95477434757,1458.51869824608,0.8143810848484543,0.18561891515154572,,,68,13,41
2023-01-24,2023,0,,PHO,CHO,1612.40439614113,1474.92450461854,0.796902170962988,0.203097829037012,,,,,,,,,1642.25530300841,1529.52525544988,0.8012427290654576,0.19875727093454243,,,81,24,53
2023-01-24,2023,0,,LAL,LAC,1405.20814940211,1487.01237731608,0.5261619064859213,0.4738380935140787,,,,,,,,,1442.0299798739,1571.3780693988,0.4224912408054544,0.5775087591945456,,,52,50,51
2023-01-25,2023,0,,ORL,IND,1351.70727573562,1426.94347561342,0.5355777454529169,0.4644222545470831,,,,,,,,,1412.85304627029,1486.72896720649,0.569666545218508,0.430333454781492,,,30,26,28
2023-01-25,2023,0,,PHI,BRK,1570.3814760203,1510.03230257734,0.7156619438360621,0.2843380561639379,,,,,,,,,1623.73008369955,1577.19273700337,0.6628148417512836,0.3371851582487164,,,86,73,80
2023-01-25,2023,0,,MIL,DEN,1613.8530560769,1540.68819823246,0.7304323127689764,0.26956768723102364,,,,,,,,,1659.10193848558,1617.97973811094,0.7235767839634463,0.27642321603655373,,,93,11,52
2023-01-25,2023,0,,NOP,MIN,1569.74119977031,1497.98033720724,0.728837989605896,0.27116201039410404,,,,,,,,,1578.38153590528,1544.47157442178,0.5855454570017051,0.4144545429982949,,,74,86,80
2023-01-25,2023,0,,OKC,ATL,1382.39917562185,1558.91146441864,0.39163609793053744,0.6083639020694626,,,,,,,,,1392.52394949294,1621.05116883744,0.30119003485747625,0.6988099651425237,,,50,13,32
2023-01-25,2023,0,,HOU,WAS,1340.86441589175,1426.39910406942,0.52080523700053,0.47919476299946995,,,,,,,,,1310.46195320565,1458.51869824608,0.45737998395463225,0.5426200160453678,,,10,8,9
2023-01-25,2023,0,,POR,UTA,1387.34352725025,1592.98493632941,0.3524879800813459,0.6475120199186541,,,,,,,,,1510.34373810444,1558.38165493002,0.5388669598781182,0.46113304012188183,,,65,81,73
2023-01-25,2023,0,,GSW,MEM,1590.70168379663,1600.39810162253,0.6271078279550482,0.37289217204495184,,,,,,,,,1599.14209279813,1644.39631660517,0.5372416143706871,0.46275838562931293,,,90,42,66
2023-01-25,2023,0,,SAC,TOR,1415.15559662284,1579.08023753931,0.4090292599818337,0.5909707400181663,,,,,,,,,1461.09360041942,1642.90485483387,0.36298894093743805,0.637011059062562,,,69,26,48
2023-01-25,2023,0,,LAL,SAS,1405.20814940211,1445.18120353507,0.5855363225134763,0.4144636774865237,,,,,,,,,1442.0299798739,1439.49337492458,0.5486780439744106,0.45132195602558944,,,27,21,24
2023-01-26,2023,0,,BOS,NYK,1653.48816401896,1516.32777551931,0.7966043343700732,0.20339566562992684,,,,,,,,,1687.59378540631,1534.35015715691,0.7773247822786584,0.22267521772134158,,,87,38,63
2023-01-26,2023,0,,CHO,CHI,1474.92450461854,1488.32041348243,0.6221145713225996,0.3778854286774004,,,,,,,,,1529.52525544988,1503.08987606809,0.6334617830900907,0.3665382169099093,,,58,78,68
2023-01-26,2023,0,,BRK,DET,1510.03230257734,1365.61227610501,0.8032915077688081,0.1967084922311919,,,,,,,,,1577.19273700337,1361.71882181958,0.8016329940991337,0.1983670059008663,,,35,19,27
2023-01-26,2023,0,,HOU,CLE,1340.86441589175,1573.41566881679,0.31798957431018415,0.6820104256898158,,,,,,,,,1310.46195320565,1604.39900912732,0.1823416203414312,0.8176583796585688,,,28,6,17
2023-01-26,2023,0,,PHO,DAL,1612.40439614113,1609.81950389289,0.643485850454656,0.356514149545344,,,,,,,,,1642.25530300841,1633.95477434757,0.6318764292468401,0.36812357075315993,,,93,16,55
2023-01-26,2023,0,,LAC,SAS,1487.01237731608,1445.18120353507,0.6934813757560344,0.3065186242439656,,,,,,,,,1571.3780693988,1439.49337492458,0.8088721448886981,0.19112785511130193,,,51,36,44
2023-01-27,2023,0,,IND,MIL,1426.94347561342,1613.8530560769,0.3774721063222397,0.6225278936777603,,,,,,,,,1486.72896720649,1658.58342361498,0.3617332537701266,0.6382667462298734,,,76,37,57
2023-01-27,2023,0,,MIN,MEM,1497.98033720724,1600.39810162253,0.4965206134760388,0.5034793865239612,,,,,,,,,1544.47157442178,1644.39631660517,0.47299645670198764,0.5270035432980124,,,83,56,70
2023-01-27,2023,0,,MIA,ORL,1561.33548118567,1351.70727573562,0.8559884311679747,0.14401156883202526,,,,,,,,,1607.81907348563,1412.85304627029,0.8227206930858093,0.1772793069141907,,,52,14,33
2023-01-27,2023,0,,OKC,CLE,1382.39917562185,1573.41566881679,0.3719330156586971,0.6280669843413029,,,,,,,,,1392.52394949294,1604.39900912732,0.3841957140879498,0.6158042859120503,,,47,19,33
2023-01-27,2023,0,,GSW,TOR,1590.70168379663,1579.08023753931,0.6553284657596329,0.3446715342403671,,,,,,,,,1599.14209279813,1642.90485483387,0.5393753974187402,0.4606246025812598,,,90,46,68
2023-01-28,2023,0,,PHI,DEN,1570.3814760203,1540.68819823246,0.6784318466167069,0.32156815338329314,,,,,,,,,1623.73008369955,1617.97973811094,0.6138639454430943,0.3861360545569057,,,90,28,59
2023-01-28,2023,0,,BRK,NYK,1510.03230257734,1516.32777551931,0.6316743711372209,0.3683256288627791,,,,,,,,,1577.19273700337,1534.35015715691,0.6594471400344354,0.3405528599655646,,,72,90,81
2023-01-28,2023,0,,ORL,CHI,1351.70727573562,1488.32041348243,0.4475036425752985,0.5524963574247015,,,,,,,,,1412.85304627029,1503.08987606809,0.4096516379900885,0.5903483620099115,,,33,32,33
2023-01-28,2023,0,,DET,HOU,1365.61227610501,1340.86441589175,0.6721898990508036,0.3278101009491964,,,,,,,,,1361.71882181958,1310.46195320565,0.683980370817086,0.31601962918291404,,,3,0,2
2023-01-28,2023,0,,ATL,LAC,1558.91146441864,1487.01237731608,0.7289952146055456,0.2710047853944544,,,,,,,,,1621.05116883744,1571.3780693988,0.6868900250693206,0.3131099749306794,,,84,53,69
2023-01-28,2023,0,,NOP,WAS,1569.74119977031,1426.39910406942,0.8023091729349902,0.19769082706500984,,,,,,,,,1578.38153590528,1458.51869824608,0.751441218266252,0.248558781733748,,,58,34,46
2023-01-28,2023,0,,MIN,SAC,1497.98033720724,1415.15559662284,0.7412400647202336,0.2587599352797664,,,,,,,,,1544.47157442178,1461.09360041942,0.6717302757704642,0.3282697242295358,,,51,68,60
2023-01-28,2023,0,,SAS,PHO,1445.18120353507,1612.40439614113,0.40444745300918833,0.5955525469908116,,,,,,,,,1439.49337492458,1642.25530300841,0.3227091582791044,0.6772908417208956,,,65,16,41
2023-01-28,2023,0,,BOS,LAL,1653.48816401896,1405.20814940211,0.8813064999249073,0.11869350007509272,,,,,,,,,1687.59378540631,1442.0299798739,0.871072779218925,0.128927220781075,,,72,7,40
2023-01-28,2023,0,,UTA,DAL,1592.98493632941,1609.81950389289,0.6174499958819616,0.3825500041180384,,,,,,,,,1558.38165493002,1633.95477434757,0.5465039000572158,0.45349609994278417,,,84,37,61
2023-01-28,2023,0,,POR,TOR,1387.34352725025,1579.08023753931,0.37096505285779735,0.6290349471422026,,,,,,,,,1510.34373810444,1642.90485483387,0.4829584451951919,0.5170415548048082,,,78,55,67
2023-01-29,2023,0,,CHO,MIA,1474.92450461854,1561.33548118567,0.5195462106476447,0.4804537893523553,,,,,,,,,1529.52525544988,1607.81907348563,0.503698553417386,0.496301446582614,,,76,85,81
2023-01-29,2023,0,,MEM,IND,1600.39810162253,1426.94347561342,0.8283717694966478,0.17162823050335219,,,,,,,,,1644.39631660517,1486.72896720649,0.7882029815004791,0.21179701849952093,,,74,21,48
2023-01-29,2023,0,,CLE,LAC,1573.41566881679,1487.01237731608,0.745171495705254,0.254828504294746,,,,,,,,,1604.39900912732,1571.3780693988,0.7072269033849253,0.29277309661507467,,,82,46,64
2023-01-29,2023,0,,MIL,NOP,1613.8530560769,1569.74119977031,0.6962649589437722,0.30373504105622784,,,,,,,,,1658.96148286116,1578.38153590528,0.7665945459751001,0.23340545402489987,,,89,24,57
2023-01-30,2023,0,,PHI,ORL,1570.3814760203,1351.70727573562,0.8622893518219338,0.13771064817806622,,,,,,,,,1623.73008369955,1412.85304627029,0.8389278017586076,0.1610721982413924,,,56,10,33
2023-01-30,2023,0,,BRK,LAL,1510.03230257734,1405.20814940211,0.7647792156937473,0.2352207843062527,,,,,,,,,1577.19273700337,1442.0299798739,0.767146649164496,0.23285335083550396,,,53,34,44
2023-01-30,2023,0,,SAS,WAS,1445.18120353507,1426.39910406942,0.6645784272515393,0.33542157274846074,,,,,,,,,1439.49337492458,1458.51869824608,0.5857843992082938,0.41421560079170616,,,30,23,27
2023-01-30,2023,0,,OKC,GSW,1382.39917562185,1590.70168379663,0.348999629180278,0.6510003708197221,,,,,,,,,1392.52394949294,1599.14209279813,0.33767790394707836,0.6623220960529217,,,46,31,39
2023-01-30,2023,0,,MIN,SAC,1497.98033720724,1415.15559662284,0.7412400647202336,0.2587599352797664,,,,,,,,,1544.47157442178,1461.09360041942,0.7168347490264793,0.28316525097352074,,,51,61,56
2023-01-30,2023,0,,DAL,DET,1609.81950389289,1365.61227610501,0.8788320360185714,0.1211679639814286,,,,,,,,,1633.95477434757,1361.71882181958,0.8802284154164995,0.11977158458350046,,,45,3,24
2023-01-30,2023,0,,PHO,TOR,1612.40439614113,1579.08023753931,0.682974551753859,0.317025448246141,,,,,,,,,1642.25530300841,1642.90485483387,0.6137653740426776,0.3862346259573224,,,93,16,55
2023-01-30,2023,0,,POR,ATL,1387.34352725025,1558.91146441864,0.39843788972286065,0.6015621102771394,,,,,,,,,1510.34373810444,1621.05116883744,0.4623271728903908,0.5376728271096092,,,75,65,70
2023-01-31,2023,0,,CLE,MIA,1573.41566881679,1561.33548118567,0.6559246901027881,0.3440753098972119,,,,,,,,,1604.39900912732,1607.81907348563,0.6071841080954016,0.3928158919045984,,,87,64,76
2023-01-31,2023,0,,NYK,LAL,1516.32777551931,1405.20814940211,0.7712357779797727,0.22876422202022728,,,,,,,,,1534.35015715691,1442.0299798739,0.7692934462734963,0.23070655372650373,,,45,32,39
2023-01-31,2023,0,,MIL,CHO,1613.8530560769,1474.92450461854,0.7982485147810964,0.20175148521890363,,,,,,,,,1658.7404989618,1529.52525544988,0.769038326447831,0.230961673552169,,,83,29,56
2023-01-31,2023,0,,CHI,LAC,1488.32041348243,1487.01237731608,0.6417978609930289,0.35820213900697107,,,,,,,,,1503.08987606809,1571.3780693988,0.5047411824167062,0.4952588175832938,,,66,75,71
2023-01-31,2023,0,,DEN,NOP,1540.68819823246,1569.74119977031,0.6007050669834972,0.39929493301650276,,,,,,,,,1617.97973811094,1578.38153590528,0.7065461216270142,0.29345387837298575,,,85,36,61
2023-02-01,2023,0,,DET,WAS,1365.61227610501,1426.39910406942,0.5561938862552851,0.4438061137447149,,,,,,,,,1361.71882181958,1458.51869824608,0.47661921142959207,0.5233807885704079,,,17,10,14
